JEWETT FLD AP (MI),54822,,Lat: 42.5658,Lon: -84.4331,Elev: 922 ft,,,
Date,Hr,Min,Temp (F),Wind Spd (mph),Wind Direction (deg),Peak WindGust(mph),Low Cloud Ht (ft),Visibility (mi)
08/04/21,12,15,79,5,260,16*,5500*,10,either
08/04/21,12,55,80,5,240,16*,5500*,10,either
08/04/21,13,35,80,5,220,16*,5500,10,either
08/04/21,13,55,80,5,260,16*,5500,10,either
08/04/21,14,35,81,0,0,16*,5500,10,either
08/04/21,14,55,80,5,70,16*,5500,10,either
08/04/21,15,35,79,0,0,16*,5500,10,either
08/04/21,15,55,80,0,0,16*,5500,10,either
08/04/21,16,35,80,0,0,16*,5500,10,either
08/04/21,16,55,81,5,300,16*,5500,10,either
08/04/21,17,35,80,5,270,16,5500*,10,either
08/04/21,18,35,78,10,290,16*,5500*,10,
08/04/21,19,15,76,3,300,16*,5500*,10,either
08/04/21,19,35,75,0,0,16*,5500*,10,either
08/04/21,19,55,69,5,190,16*,5500*,10,either
08/04/21,20,15,69,5,170,16*,5500*,10,either
08/05/21, 5,15,58,0,0,16*,5500*,10,either
08/05/21, 5,35,58,0,0,16*,5500*,7,either
08/05/21, 5,55,58,0,0,16*,5500*,7,either
08/05/21, 6,15,58,0,0,16*,5500*,5,either
08/05/21, 6,55,60,0,0,16*,5500*,5,either
08/05/21, 7,15,62,0,0,16*,5500*,7,either
08/05/21, 7,35,65,0,0,16*,5500*,10,either
08/05/21, 7,55,66,0,0,16*,5500*,10,either
08/05/21, 8,15,68,0,0,16*,5500*,10,either
08/05/21, 8,35,70,3,130,16*,5500*,10,either
08/05/21, 9,15,75,0,0,16*,5500*,10,either
08/05/21, 9,35,76,3,200,16*,5500*,10,either
08/05/21, 9,55,77,0,0,16*,5500*,10,either
08/05/21,10,15,78,0,0,16*,5500*,10,either
08/05/21,10,55,79,0,0,16*,5500*,10,either
08/05/21,11,15,81,5,240,16*,5500*,10,either
08/05/21,11,55,81,5,230,16*,4700,10,either
08/05/21,12,35,80,0,0,16*,4900,10,either
08/05/21,14,35,82,5,260,16*,5000,10,either
08/05/21,16,35,82,3,220,16*,9000,10,either
08/05/21,16,55,81,0,0,16*,10000,10,either
08/05/21,17,15,82,0,0,16*,10000*,10,either
08/05/21,17,35,81,5,220,16*,10000*,10,either
08/05/21,17,55,80,0,0,16*,10000*,10,either
08/05/21,18,15,79,0,0,16*,10000*,10,either
08/05/21,18,35,79,0,0,16*,10000*,10,either
08/05/21,18,55,78,0,0,16*,10000*,10,either
08/05/21,19,15,77,0,0,16*,10000*,10,either
08/05/21,19,35,76,0,0,16*,10000*,10,either
08/05/21,19,55,72,0,0,16*,10000*,10,either
08/05/21,20,15,71,0,0,16*,10000*,10,either
08/06/21, 5,15,63,0,0,16*,6000,10,either
08/06/21, 5,35,62,0,0,16*,6000,10,either
08/06/21, 5,55,62,0,0,16*,6000,10,either
08/06/21, 6,15,62,0,0,16*,7000,10,either
08/06/21, 6,55,66,3,120,16*,7000*,10,either
08/06/21, 7,15,65,5,140,16*,7000*,10,either
08/06/21, 7,35,67,5,130,16*,7000*,10,either
08/06/21, 8,55,71,5,180,16*,11000,10,either
08/06/21, 9,15,72,5,180,16*,10000,10,either
08/06/21, 9,35,72,3,190,16*,10000,10,either
08/06/21, 9,55,74,0,0,16*,11000,10,either
08/06/21,12,35,78,5,200,16*,8000,10,either
08/06/21,15,55,79,3,200,18*,4300,10,either
08/06/21,17,35,68,5,220,18*,4200,10,either
08/06/21,17,55,67,5,130,18*,7000,10,either
08/06/21,18,15,67,3,120,18*,7000*,10,either
08/06/21,18,35,67,3,140,18*,7000*,10,either
08/06/21,19,15,67,5,160,18*,12000,10,either
08/06/21,19,55,66,3,90,18*,7000,10,either
08/06/21,20,15,66,5,110,18*,7000,10,either
08/07/21, 5,15,65,5,200,18*,12000,10,either
08/07/21, 5,55,65,5,40,18*,12000,10,either
08/07/21, 6,15,65,5,140,18*,12000*,7,either
08/07/21,11,15,75,3,260,18*,2100,10,either
08/07/21,11,55,77,3,240,18*,2000,10,either
08/07/21,12,15,76,3,230,18*,2100,10,either
08/07/21,12,35,78,3,230,18*,2300,10,either
08/07/21,13,35,79,3,230,18*,2800,10,either
08/07/21,14,15,81,0,0,18*,3300*,10,either
08/07/21,14,55,81,3,240,18*,3300,10,either
08/07/21,15,15,82,0,0,18*,3300,10,either
08/07/21,15,35,81,0,0,18*,3500,10,either
08/07/21,16,15,82,3,270,18*,3700,10,either
08/07/21,17,55,81,0,0,18*,3700*,10,either
08/07/21,18,15,80,0,0,18*,3700*,10,either
08/07/21,18,35,80,0,0,18*,3700*,10,either
08/07/21,18,55,78,0,0,18*,3700*,10,either
08/07/21,19,15,77,0,0,18*,3700*,10,either
08/07/21,19,35,75,0,0,18*,3700*,10,either
08/07/21,19,55,73,0,0,18*,3700*,10,either
08/07/21,20,15,71,3,170,18*,3700*,10,either
08/08/21, 5,15,71,5,180,18*,3000,7,either
08/08/21, 7,55,73,5,210,18*,3600*,10,either
08/08/21, 9,15,76,5,210,18*,3600*,10,either
08/08/21, 9,55,77,5,210,18*,3600*,10,either
08/08/21,10,15,77,0,0,18*,3600*,10,either
08/08/21,11,35,79,3,190,18*,3600*,10,either
08/08/21,12,15,82,5,170,17*,3600*,10,either
08/08/21,12,35,84,5,170,17*,3600*,10,either
08/08/21,12,55,83,3,190,17*,3600*,10,either
08/08/21,13,15,83,5,180,16,3600,10,either
08/08/21,13,55,84,5,160,16*,3400*,10,either
08/08/21,14,55,85,5,170,17*,3400*,10,either
08/08/21,15,35,85,5,190,17*,3400*,10,either
08/08/21,16,35,84,5,160,17*,3700,10,either
08/08/21,17,15,83,5,170,18*,3700*,10,either
08/08/21,17,35,83,5,170,18,3700,10,either
08/08/21,18,35,82,5,160,18*,3900*,10,either
08/08/21,18,55,81,0,0,18*,3900*,10,either
08/08/21,19,15,80,3,160,18*,3900*,10,either
08/08/21,19,35,79,0,0,18*,3900*,10,either
08/08/21,19,55,78,0,0,18*,3900*,10,either
08/08/21,20,15,78,0,0,18*,3900*,10,either
08/09/21,10,55,82,5,170,17,3900*,10,either
08/09/21,14,55,83,5,180,16*,3600,10,either
08/09/21,15,35,83,5,190,17*,3400,10,either
08/10/21,16,15,87,5,330,21*,3400*,10,either
08/10/21,16,55,85,5,120,21*,3900,10,either
08/10/21,17,35,85,5,190,21*,4100*,10,either
08/10/21,18,15,84,3,140,21*,9500,10,either
08/10/21,18,35,84,0,0,21*,9500,10,either
08/10/21,18,55,83,0,0,21*,10000,10,either
08/10/21,19,15,83,0,0,21*,11000,10,either
08/10/21,19,35,82,0,0,21*,11000,10,either
08/10/21,19,55,80,0,0,21*,11000*,10,either
08/10/21,20,15,80,0,0,21*,11000*,7,either
08/11/21, 5,55,68,3,220,18*,2600*,10,either
08/11/21, 6,15,69,3,120,18*,2600*,10,either
08/11/21, 6,55,70,5,170,18*,2600*,10,either
08/11/21, 9,35,78,5,190,18*,7000*,10,either
08/11/21,11,15,83,0,0,18*,7000*,10,either
08/11/21,11,35,83,5,170,18*,7000*,10,either
08/11/21,13,15,81,3,270,16*,2400,10,either
08/11/21,15,15,71,17,310,23,11000,10,
08/12/21,17,55,82,0,0,21*,3500,10,either
08/12/21,18,15,81,0,0,21*,3100,10,either
08/12/21,18,35,80,5,220,21*,2700,10,either
08/12/21,19,35,77,3,220,21*,4300,10,either
08/12/21,19,55,76,5,210,21*,4300*,10,either
08/13/21,15,15,81,10,290,16,4800,10,
08/13/21,15,35,81,14,300,17,4600,10,
08/13/21,19,55,72,5,260,18*,4800*,10,either
08/14/21, 5,15,56,0,0,18*,4800*,10,either
08/14/21, 5,35,55,0,0,18*,4800*,10,either
08/14/21, 5,55,55,0,0,18*,4800*,10,either
08/14/21, 6,15,55,0,0,18*,4800*,10,either
08/14/21, 6,35,55,0,0,18*,4800*,10,either
08/14/21, 6,55,58,0,0,18*,4800*,10,either
08/14/21, 7,56,62,0,0,18*,4800*,10,either
08/14/21, 8,15,64,0,0,18*,4800*,10,either
08/14/21, 8,35,65,3,30,18*,4800*,10,either
08/14/21, 8,55,67,0,0,18*,4800*,10,either
08/14/21,10,35,71,5,30,18*,4800*,10,either
08/14/21,11,15,73,3,20,18*,4800*,10,either
08/14/21,12,15,74,5,150,18*,4800*,10,either
08/14/21,13,15,74,5,40,18*,6500,10,either
08/14/21,14,35,74,3,30,18*,6500,10,either
08/14/21,15,55,75,0,0,18*,6500*,10,either
08/14/21,18,15,72,5,50,18*,6500*,10,either
08/14/21,18,35,71,5,50,18*,6500*,10,either
08/14/21,18,55,70,3,50,18*,6500*,10,either
08/14/21,19,15,68,5,180,18*,6500*,10,either
08/14/21,19,35,65,5,180,18*,6500*,10,either
08/14/21,19,55,63,0,0,18*,6500*,10,either
08/15/21, 5,55,51,0,0,18*,6500*,10,either
08/15/21, 7, 5,55,0,0,18*,6500*,10,either
08/15/21, 7,15,56,0,0,18*,6500*,10,either
08/15/21, 7,35,60,0,0,18*,6500*,10,either
08/15/21, 7,55,63,0,0,18*,6500*,10,either
08/15/21, 8,15,65,0,0,18*,6500*,10,either
08/15/21, 8,35,66,0,0,18*,6500*,10,either
08/15/21, 8,55,67,3,150,18*,6500*,10,either
08/15/21, 9,15,69,0,0,18*,6500*,10,either
08/15/21, 9,55,70,0,0,18*,6500*,10,either
08/15/21,10,15,72,3,130,18*,6500*,10,either
08/15/21,10,35,72,3,50,18*,6500*,10,either
08/15/21,10,55,73,5,150,18*,6500*,10,either
08/15/21,11,15,74,3,70,18*,6500*,10,either
08/15/21,11,35,74,5,150,18*,6500*,10,either
08/15/21,11,55,74,5,60,18*,6500*,10,either
08/15/21,12,15,75,5,40,18*,5000,10,either
08/15/21,12,35,74,3,50,18*,5000,10,either
08/15/21,13,35,76,5,70,18*,5000,10,either
08/15/21,14,35,74,5,100,18*,6000,10,either
08/15/21,14,55,75,3,60,18*,6000,10,either
08/15/21,15,15,76,5,40,18*,6000,10,either
08/15/21,15,55,76,5,60,18*,6000,10,either
08/15/21,16,15,75,5,80,18*,6000,10,either
08/15/21,17,15,76,5,80,18*,5000*,10,either
08/15/21,18,15,74,3,70,18*,5500,10,either
08/15/21,18,35,72,0,0,18*,5500*,10,either
08/15/21,18,55,72,3,60,18*,5500*,10,either
08/15/21,19,15,71,0,0,18*,5500*,10,either
08/15/21,19,35,69,0,0,18*,5500*,10,either
08/15/21,19,55,67,0,0,18*,5500*,10,either
08/16/21, 5,35,54,0,0,18*,5500*,10,either
08/16/21, 5,55,55,0,0,18*,5500*,10,either
08/16/21, 6,15,55,0,0,18*,5500*,10,either
08/16/21, 6,35,56,0,0,18*,5500*,10,either
08/16/21, 6,55,56,0,0,18*,5500*,10,either
08/16/21, 7,15,58,0,0,18*,5500*,10,either
08/16/21, 7,35,60,3,70,18*,5500*,10,either
08/16/21, 7,55,61,0,0,18*,5500*,10,either
08/16/21, 8,15,62,3,50,18*,5500*,10,either
08/16/21, 8,35,62,5,40,18*,5500*,10,either
08/16/21, 8,55,64,0,0,18*,5500*,10,either
08/16/21, 9,55,69,5,40,18*,2500*,10,either
08/16/21,10,55,70,5,30,18*,2600,10,either
08/16/21,11,35,72,5,60,18*,2800,10,either
08/16/21,12,15,72,5,360,18*,2800*,10,either
08/16/21,12,55,72,3,80,18*,2700,10,either
08/16/21,13,15,73,5,110,18*,2700,10,either
08/16/21,13,35,73,5,60,18*,2700,10,either
08/16/21,13,55,74,5,50,18*,2900,10,either
08/16/21,14,55,75,3,70,18*,3200,10,either
08/16/21,15,15,75,3,70,18*,3200,10,either
08/16/21,15,55,74,5,70,18*,3200,10,either
08/16/21,18,15,74,5,90,18*,3200,10,either
08/16/21,18,55,72,3,110,18*,3200*,10,either
08/16/21,19,35,69,5,120,18*,3200*,10,either
08/16/21,19,55,67,5,160,18*,3200*,10,either
08/17/21,10,55,74,0,0,18*,2000,10,either
08/17/21,11,55,77,5,160,18*,2400,10,either
08/17/21,12,15,76,3,70,18*,2800,10,either
08/17/21,12,35,78,5,100,18*,2900,10,either
08/17/21,12,55,79,5,140,18*,4000,10,either
08/17/21,13,15,80,3,200,18*,4000*,10,either
08/17/21,13,35,78,0,0,18*,3900,10,either
08/17/21,13,55,79,3,220,18*,3700,10,either
08/17/21,14,15,79,3,230,18*,3700,10,either
08/17/21,14,55,80,0,0,0,4900,10,either
08/17/21,15,15,81,0,0,0*,4900,10,either
08/17/21,15,35,79,5,210,0*,6000,10,either
08/17/21,15,55,82,5,190,0*,6000,10,either
08/17/21,16,15,81,5,150,0*,6000,10,either
08/17/21,16,35,80,0,0,0*,6000,10,either
08/17/21,16,55,80,5,160,0*,6000,10,either
08/17/21,17,15,79,3,110,0*,4900,10,either
08/17/21,17,35,79,3,150,0*,3600,10,either
08/17/21,17,55,79,0,0,0,4200,10,either
08/17/21,18,15,78,0,0,0,4200*,10,either
08/17/21,18,35,78,0,0,0,4200*,10,either
08/17/21,18,55,76,0,0,0,4200*,10,either
08/17/21,19,15,75,0,0,0*,4200*,10,either
08/17/21,19,35,72,0,0,0,4200*,10,either
08/17/21,19,55,71,0,0,0*,4200*,10,either
08/18/21,11,55,81,5,60,0*,2900,10,either
08/18/21,12,35,81,3,60,0*,2900,10,either
08/18/21,12,55,81,5,50,0*,3200,10,either
08/18/21,13,15,82,6,110,0*,3400,10,
08/18/21,13,35,80,5,30,0*,3400,10,either
08/18/21,13,55,80,0,0,0*,3400,10,either
08/18/21,14,15,82,0,0,0*,3600,10,either
08/18/21,14,35,82,0,0,0*,3900,10,either
08/18/21,14,55,82,0,0,0*,3900,10,either
08/18/21,15,15,82,0,0,0*,3900*,10,either
08/18/21,15,35,82,0,0,0*,3900*,10,either
08/18/21,15,55,83,0,0,0*,5000,10,either
08/18/21,16,15,82,3,40,0*,4800,10,either
08/18/21,16,35,81,3,60,0*,4100,10,either
08/18/21,16,55,81,0,0,0*,4300,10,either
08/18/21,17,15,80,0,0,0*,4100,10,either
08/18/21,17,35,81,0,0,0*,4100*,10,either
08/18/21,17,55,80,0,0,0*,4100*,10,either
08/18/21,18,15,80,0,0,0*,4100*,10,either
08/18/21,18,35,78,0,0,0*,4100*,10,either
08/18/21,18,55,76,0,0,0*,4100*,10,either
08/18/21,19,15,75,0,0,0*,4100*,10,either
08/18/21,19,35,73,0,0,0*,4100*,10,either
08/18/21,19,55,72,0,0,0*,4100*,10,either
08/19/21, 9,55,79,0,0,0*,2200,10,either
08/19/21,10,35,81,0,0,0*,3600,10,either
08/19/21,10,55,82,0,0,0*,3900,10,either
08/19/21,11,35,83,0,0,0*,3700,10,either
08/19/21,11,55,83,0,0,0*,4100,10,either
08/19/21,12,15,83,0,0,0*,4100,10,either
08/19/21,12,35,84,0,0,0*,4100,10,either
08/19/21,12,55,81,0,0,0*,7000,10,either
08/19/21,13,15,84,0,0,0*,4700,10,either
08/19/21,13,35,83,0,0,0*,4500,10,either
08/19/21,13,55,84,0,0,0*,4700,10,either
08/19/21,14,15,84,0,0,0*,7000,10,either
08/19/21,14,35,85,0,0,0*,4800,10,either
08/19/21,14,55,84,0,0,0*,5000,10,either
08/19/21,15,15,85,0,0,0*,5000,10,either
08/19/21,15,35,85,3,350,0*,5000,10,either
08/19/21,15,55,85,3,50,0*,5000,10,either
08/19/21,16,15,83,0,0,0*,5000*,10,either
08/19/21,16,35,83,3,350,0*,5000*,10,either
08/19/21,16,55,85,0,0,0*,5000*,10,either
08/19/21,17,15,83,0,0,0*,5000*,10,either
08/19/21,17,35,82,3,60,0*,5000*,10,either
08/19/21,17,55,80,0,0,0*,5000*,10,either
08/19/21,18,15,80,0,0,0*,5000*,10,either
08/19/21,18,35,80,0,0,0*,5000*,10,either
08/19/21,18,55,78,0,0,0*,5000*,10,either
08/19/21,19,15,76,0,0,0*,5000*,10,either
08/19/21,19,35,75,0,0,0*,6000,10,either
08/19/21,19,55,73,0,0,0*,6000,10,either
08/20/21,11,35,84,5,10,0*,4200,10,either
08/20/21,11,55,82,0,0,0*,4400,10,either
08/20/21,12,15,83,0,0,0*,4400*,10,either
08/20/21,12,35,85,0,0,0*,5000,10,either
08/20/21,12,55,85,0,0,0*,5000,10,either
08/20/21,13,15,85,3,20,0*,5000,10,either
08/20/21,13,35,85,5,160,0*,5000,10,either
08/20/21,13,55,85,0,0,0*,5000,10,either
08/20/21,14,15,86,3,30,0*,5000,10,either
08/20/21,14,35,86,3,100,0*,5000,10,either
08/20/21,14,55,86,0,0,0*,5000*,10,either
08/20/21,15,15,86,0,0,0*,5500,10,either
08/20/21,15,35,85,0,0,0*,5500*,10,either
08/20/21,15,55,85,0,0,0*,5500*,10,either
08/20/21,16,15,85,0,0,0*,5500*,10,either
08/20/21,16,35,85,0,0,0*,5500*,10,either
08/20/21,16,55,85,0,0,0*,5500*,10,either
08/20/21,17,15,84,0,0,0*,5500*,10,either
08/20/21,17,35,84,0,0,0*,5500*,10,either
08/20/21,17,55,83,0,0,0*,5500*,10,either
08/20/21,18,15,82,0,0,0*,5500*,10,either
08/20/21,18,35,81,0,0,0*,5500*,10,either
08/20/21,18,55,79,0,0,0*,5500*,10,either
08/20/21,19,15,76,0,0,0*,5500*,10,either
08/20/21,19,35,73,0,0,0*,5500*,10,either
08/20/21,19,55,72,0,0,0*,5500*,10,either
08/21/21,12,15,83,3,240,0*,3300,10,either
08/21/21,12,35,86,5,170,0*,3600,10,either
08/21/21,14,55,87,5,200,0*,4600,10,either
08/21/21,16,55,86,5,30,0*,4500*,10,either
08/21/21,17,35,85,3,160,0*,4500*,10,either
08/21/21,17,55,84,3,210,0*,4500*,10,either
08/21/21,18,15,83,3,200,0*,4500*,10,either
08/21/21,18,35,82,0,0,0*,4500*,10,either
08/21/21,18,55,79,0,0,0*,4500*,10,either
08/21/21,19,15,76,0,0,0*,4500*,10,either
08/21/21,19,35,77,0,0,0*,4500*,10,either
08/21/21,19,55,75,0,0,0*,4500*,10,either
08/22/21,10,15,84,0,0,0*,2000,10,either
08/22/21,10,35,83,0,0,0*,2400,10,either
08/22/21,10,55,83,5,270,0*,2600,10,either
08/22/21,11,15,84,3,210,0*,3300,10,either
08/22/21,11,35,85,5,330,0*,3200,10,either
08/22/21,11,55,86,5,150,0*,3200,10,either
08/22/21,12,15,86,5,250,0*,3200,10,either
08/22/21,12,35,84,3,180,0*,3200,10,either
08/23/21, 5,35,64,3,70,0*,3000*,10,either
08/23/21, 5,55,64,5,280,0*,3000*,10,either
08/24/21, 5,35,67,6,110,0*,5500,10,
08/24/21, 5,55,66,7,100,0*,5500,10,
08/24/21, 6,15,66,7,100,0*,5500*,10,
08/24/21, 6,35,67,8,110,0*,4300,10,
08/24/21, 6,55,68,6,100,0*,4300,10,
08/24/21, 7,15,70,3,150,0*,5000,10,either
08/24/21, 7,35,71,0,0,0*,4200,10,either
08/24/21, 7,55,72,0,0,0*,4000,10,either
08/24/21, 8,15,73,0,0,0*,3800,10,either
08/24/21, 8,55,75,0,0,0*,3600,10,either
08/24/21, 9,15,77,0,0,0*,3600,10,either
08/24/21, 9,35,79,0,0,0*,3800,10,either
08/24/21, 9,55,80,0,0,0*,3800,10,either
08/24/21,10,15,80,0,0,0*,3400,10,either
08/24/21,10,35,83,0,0,0*,4900,10,either
08/24/21,10,55,82,0,0,0*,4900,10,either
08/24/21,11,15,84,0,0,0*,4900*,10,either
08/24/21,11,35,84,0,0,0*,4900*,10,either
08/24/21,12,15,85,3,150,0*,2700,10,either
08/24/21,13,35,87,9,250,0*,3100,10,
08/24/21,15,15,88,9,230,0*,3100,10,either
08/24/21,16,55,89,5,210,0*,3300*,10,either
08/24/21,17,15,87,5,210,0*,3300*,10,either
08/24/21,17,35,83,0,0,0*,3100,10,either
08/24/21,18,15,75,0,0,0*,7000,10,either
08/25/21,13,35,87,5,240,17*,7000*,10,either
08/25/21,15,55,88,5,240,17*,3900*,10,either
08/25/21,16,15,87,5,20,17*,3900*,10,either
08/25/21,16,35,86,5,130,17*,3700,10,either
08/25/21,16,55,88,5*,130*,17*,3700,10,either
08/25/21,17,15,86,5,140,17*,3900,10,either
08/25/21,17,35,85,5,100,17*,3900,10,either
08/25/21,17,55,85,3,120,17*,3900,10,either
08/25/21,18,15,84,0,0,17*,3700,10,either
08/25/21,18,35,84,3,140,17*,3500,10,either
08/25/21,18,55,82,0,0,17*,3500*,10,either
08/25/21,19,15,81,0,0,17*,3500*,10,either
08/25/21,19,35,79,0,0,17*,3500*,10,either
08/26/21, 5,35,73,0,0,18*,5500*,10,either
08/26/21,12,15,82,0,0,18*,2500,10,either
08/26/21,12,35,84,0,0,18*,2800,10,either
08/26/21,12,55,86,0,0,18*,2800,10,either
08/26/21,13,15,85,0,0,18*,2800,10,either
08/26/21,13,35,87,0,0,18*,3000,10,either
08/26/21,13,55,87,5,260,18*,3200,10,either
08/26/21,14,15,86,5,330,18*,3200,10,either
08/26/21,15,35,87,5,330,18*,3900,10,either
08/26/21,16,55,86,0,0,20*,4200,10,either
08/26/21,17,15,85,3,170,20*,4200,10,either
08/26/21,17,35,85,0,0,20*,4200,10,either
08/26/21,17,55,83,0,0,20*,4200*,10,either
08/26/21,18,15,83,0,0,20*,4200*,10,either
08/26/21,18,35,81,0,0,20*,4200*,10,either
08/26/21,18,55,80,0,0,20*,4800,10,either
08/26/21,19,15,78,0,0,20*,4600,10,either
08/26/21,19,35,78,0,0,20*,4600*,10,either
08/27/21, 6,35,72,3,30,20*,4800,7,either
08/27/21, 7,55,74,3,260,20*,8500,10,either
08/27/21, 9,35,76,5,170,20*,4300,10,either
08/27/21,11,35,82,0,0,16*,2300*,10,either
08/27/21,11,55,83,5,160,16*,2600,10,either
08/27/21,12,15,83,5,230,16*,2600,10,either
08/27/21,12,35,84,5,230,16*,2600*,10,either
08/27/21,13,15,85,3,240,16*,4600,10,either
08/27/21,13,35,84,3,220,16*,4600,10,either
08/27/21,14,15,85,3,160,16*,3500,10,either
08/27/21,14,35,85,3,180,16*,3500,10,either
08/27/21,14,55,85,5,150,16*,3500*,10,either
08/27/21,15,15,86,5,360,16*,3500*,10,either
08/27/21,15,35,85,5,270,16*,3700,10,either
08/27/21,15,55,84,0,0,16*,3700,10,either
08/27/21,16,15,83,0,0,16*,4700,10,either
08/27/21,16,55,85,3,140,16*,3400,10,either
08/27/21,17,15,84,3,150,16*,3400,10,either
08/27/21,17,35,84,0,0,16*,3400,10,either
08/27/21,17,55,84,0,0,16*,3400*,10,either
08/27/21,18,15,82,0,0,16*,3400*,10,either
08/27/21,18,35,82,0,0,16*,3400*,10,either
08/27/21,18,55,81,0,0,16*,3400*,10,either
08/27/21,19,15,78,0,0,16*,3400*,10,either
08/27/21,19,35,77,0,0,16*,3400*,10,either
08/28/21, 6,55,71,3,160,16*,4100*,5,either
08/28/21, 7,35,74,5,200,16*,4100*,7,either
08/28/21, 8,15,76,5,210,16*,4100*,10,either
08/28/21, 8,35,77,5,220,16*,4100*,10,either
08/28/21, 8,55,78,3,210,16*,4100*,10,either
08/28/21, 9,15,80,0,0,16*,4400,10,either
08/28/21, 9,35,80,3,200,16*,4400*,10,either
08/28/21, 9,55,82,5,230,16*,4400*,10,either
08/28/21,10,15,82,3,210,16*,4400*,10,either
08/28/21,10,35,84,5,150,16*,4400*,10,either
08/28/21,10,55,85,3,170,16*,4400*,10,either
08/28/21,15,35,89,5,220,17*,4000,10,either
08/28/21,16,15,88,3,210,17*,3800,10,either
08/28/21,17,15,88,5,230,17*,7000,10,either
08/28/21,18,55,83,5,110,17*,7000*,10,either
08/28/21,19,15,82,0,0,17*,7000*,10,either
08/28/21,19,35,81,0,0,17*,7000*,10,either
08/29/21, 5,55,72,3,220,17*,4100*,10,either
08/29/21, 6,15,72,5,210,17*,4100*,10,either
08/29/21, 7,15,74,0,0,17*,4100*,10,either
08/29/21, 7,35,76,3,190,17*,4600,10,either
08/29/21, 7,55,76,0,0,17*,4600,10,either
08/29/21, 8,15,78,5,230,17*,4600*,10,either
08/29/21, 8,35,79,3,210,17*,4600*,10,either
08/29/21, 9,15,82,5,230,17*,4600*,10,either
08/29/21,10,55,84,5,160,17*,2900,10,either
08/29/21,11,35,83,3,190,17*,2900*,10,either
08/29/21,18,15,74,5,240,21*,6000,10,either
08/29/21,18,35,73,5,230,21*,6000*,10,either
08/29/21,18,55,73,5,230,21*,6000*,10,either
08/29/21,19,35,71,5,200,21*,6000*,10,either
08/30/21, 6,15,64,5,10,21*,4600,7,either
08/30/21, 6,35,65,3,310,21*,4600,10,either
08/30/21, 6,55,66,5,50,21*,4600*,10,either
08/30/21, 7,15,68,3,290,21*,4600*,10,either
08/30/21,13,35,80,11,290,16*,5000,10,
08/30/21,16,15,82,10,280,16,5000,10,
08/30/21,17,15,79,10,280,16*,5000*,10,
08/30/21,17,35,79,10,290,16*,6500,10,
08/30/21,17,55,79,11,290,16*,5500,10,
08/30/21,18,15,78,11,280,16*,5500,10,
08/30/21,18,35,76,11,280,16*,7220,10,
08/31/21, 5,35,55,0,0,16*,7220*,5,either
08/31/21, 5,55,54,0,0,16*,7220*,10,either
08/31/21, 6,15,54,0,0,16*,7220*,7,either
08/31/21, 6,35,55,0,0,16*,7220*,10,either
08/31/21, 6,55,57,0,0,16*,7220*,10,either
08/31/21, 7,15,59,0,0,16*,7220*,10,either
08/31/21, 7,35,60,0,0,16*,7220*,10,either
08/31/21, 7,55,62,0,0,16*,7220*,10,either
08/31/21, 8,15,65,0,0,16*,7220*,10,either
08/31/21, 8,35,67,5,100,16*,7220*,10,either
08/31/21, 8,55,69,5,80,16*,7220*,10,either
08/31/21, 9,35,72,3,70,16*,7220*,10,either
08/31/21,10,15,73,5,100,16*,7220*,10,either
08/31/21,10,35,74,5,100,16*,7220*,10,either
08/31/21,10,55,75,3,70,16*,3300,10,either
09/01/21, 5,35,56,5,360,16*,7220,10,either
09/01/21, 5,55,56,3,360,16*,7220,10,either
09/01/21, 6,15,56,5,360,16*,7220,10,either
09/01/21, 6,55,57,5,360,16*,7220,10,either
09/01/21, 7,15,58,3,360,16*,7220,10,either
09/01/21,19,15,66,5,20,18*,7220,10,either
09/01/21,19,35,65,5,350,18*,7220,10,either
09/02/21, 5,55,47,0,0,18*,7220,10,either
09/02/21, 6,15,48,5,270,18*,7220,10,either
09/02/21, 6,55,49,5,100,18*,7220,10,either
09/02/21, 7,15,51,0,0,18*,7220,10,either
09/02/21, 7,35,56,0,0,18*,7220,10,either
09/02/21, 7,55,57,0,0,18*,7220,10,either
09/02/21, 8,15,59,0,0,18*,7220,10,either
09/02/21, 8,35,61,0,0,18*,7220,10,either
09/02/21, 8,55,63,0,0,18*,7220,10,either
09/02/21, 9,15,65,3,50,18*,7220,10,either
09/02/21, 9,35,67,5,340,18*,7220,10,either
09/02/21, 9,55,68,0,0,18*,7220,10,either
09/02/21,10,15,69,3,20,18*,7220,10,either
09/02/21,10,35,70,5,20,18*,7220,10,either
09/02/21,10,55,71,3,140,18*,7220,10,either
09/02/21,11,15,71,5,100,18*,7220,10,either
09/02/21,13,15,73,5,340,18*,7220,10,either
09/02/21,13,55,74,3,60,18*,7220,10,either
09/02/21,14,15,75,5,330,18*,7220,10,either
09/02/21,14,55,75,5,340,18*,7220,10,either
09/02/21,16,55,74,0,0,18*,7220,10,either
09/02/21,18,35,70,3,40,18*,7220,10,either
09/02/21,18,55,67,3,340,18*,7220,10,either
09/02/21,19,15,64,0,0,18*,7220,10,either
09/02/21,19,35,62,0,0,18*,7220,10,either
09/03/21, 6,15,51,3,210,18*,7220,10,either
09/03/21, 6,35,50,3,130,18*,7220,10,either
09/03/21, 6,55,53,0,0,18*,7220,10,either
09/03/21, 7,15,54,0,0,18*,7220,10,either
09/03/21, 7,55,59,5,130,18*,7220,10,either
