JEWETT FLD AP (MI),54822,,Lat: 42.5658,Lon: -84.4331,Elev: 922 ft,,,
Date,Hr,Min,Temp (F),Wind Spd (mph),Wind Direction (deg),Peak WindGust(mph),Low Cloud Ht (ft),Visibility (mi)
03/22/21, 6,15,40,6,160,16*,7220*,10,
03/22/21, 6,35,37,0,0,16*,7220*,10,
03/22/21, 6,55,38,0,0,16*,7220*,10,
03/22/21, 7,15,39,0,0,16*,7220*,10,
03/22/21, 7,35,41,0,0,16*,7220*,10,
03/22/21, 7,55,43,0,0,16*,7220*,10,
03/22/21, 8,15,47,7,130,16*,7220*,10,
03/22/21, 8,35,50,7,160,16*,7220*,10,
03/22/21, 8,55,54,6,200,16*,7220*,10,
03/22/21, 9,15,56,7,190,16*,7220*,10,
03/22/21, 9,35,58,8,210,16*,7220*,10,
03/22/21, 9,55,61,9,210,16*,7220*,10,
03/22/21,10,15,62,15,220,20,7220*,10,
03/22/21,10,35,63,14,230,21,7220*,10,
03/22/21,10,55,64,13,220,22,7220*,10,
03/22/21,11,15,64,15,220,23,7220*,10,
03/22/21,11,35,63,11,220,24,7220*,10,
03/22/21,11,55,65,9,200,18,7220*,10,
03/22/21,12,15,65,13,230,21,7220*,10,
03/22/21,12,35,65,10,230,28,7220*,10,
03/22/21,12,55,67,15,230,22,7220*,10,
03/22/21,13,15,67,11,220,29,7220*,10,
03/22/21,13,35,67,10,240,20,7000,10,
03/22/21,13,55,67,11,200,20,7000,10,
03/22/21,14,15,67,14,220,24,7000,10,
03/22/21,14,35,67,8,170,20,7000,10,
03/22/21,14,55,67,9,200,21,7000,10,
03/22/21,15,15,67,10,240,21,7000,10,
03/22/21,15,35,67,13,180,21,7000,10,
03/22/21,15,55,67,10,180,21*,7000,10,
03/22/21,16,15,67,8,220,29,7000*,10,
03/22/21,16,35,67,7,180,18,7000*,10,
03/22/21,16,55,67,7,150,22,7000,10,
03/22/21,17,15,67,10,180,20,7000,10,
03/22/21,17,35,66,8,180,20*,7000,10,
03/22/21,17,55,65,9,220,20*,7000,10,
03/22/21,18,15,64,6,150,20*,7000,10,
03/22/21,18,35,63,3,170,20*,7000,10,
03/22/21,18,55,62,0,0,20*,7000,10,
03/22/21,19,15,61,0,0,20*,7000,10,
03/23/21, 6,15,51,10,110,0*,8000,10,
03/23/21, 6,35,50,9,120,0*,8000,10,
03/23/21, 6,55,50,8,140,0*,8000,10,
03/23/21, 7,15,52,6,140,0*,8000,10,
03/23/21, 7,35,52,7,130,0*,9000,10,
03/23/21, 7,55,52,8,150,0*,8000,10,
03/23/21, 8,15,53,10,160,0*,8000,10,
03/23/21, 8,35,52,7,160,0*,7500,10,
03/23/21, 8,55,54,8,140,0*,8500,10,
03/23/21, 9,15,54,10,130,0*,8500,10,
03/23/21, 9,35,56,10,170,0*,8500,10,
03/23/21, 9,55,57,13,160,0*,8500,10,
03/23/21,10,15,58,9,130,0*,9500,10,
03/23/21,10,35,59,13,120,17,9500,10,
03/23/21,10,55,61,8,140,17,9500,10,
03/23/21,11,15,63,8,140,17,9500*,10,
03/23/21,11,35,65,8,140,20,9500*,10,
03/23/21,11,55,67,11,130,23,9500*,10,
03/23/21,12,15,68,14,140,23,9500*,10,
03/23/21,12,35,70,15,140,22,9500*,10,
03/23/21,12,55,70,9,140,17,9500*,10,
03/23/21,13,15,70,15,140,26,9500*,10,
03/23/21,13,35,71,14,140,26,9500*,10,
03/23/21,13,55,70,15,140,24,9500*,10,
03/23/21,14,15,70,13,150,23,9500*,10,
03/23/21,14,35,71,15,130,25,9000,10,
03/23/21,14,55,70,14,160,22,12000,10,
03/23/21,15,15,71,17,150,28,11000,10,
03/23/21,15,35,69,17,140,22,11000,10,
03/23/21,15,55,70,17,140,26,11000,10,
03/23/21,16,15,70,16,150,26,11000*,10,
03/23/21,16,35,69,18,150,30,11000*,10,
03/23/21,16,55,68,23,170,29,11000*,10,
03/23/21,17,15,67,17,140,23,11000,10,
03/23/21,17,35,66,13,140,20,11000,10,
03/23/21,17,55,66,10,140,25,11000,10,
03/23/21,18,15,65,14,150,24,12000,10,
03/23/21,18,35,64,8,140,24*,12000,10,
03/23/21,18,55,63,10,130,18,11000,10,
03/23/21,19,15,62,13,140,18*,11000,10,
03/24/21, 6,15,51,13,170,17*,6500,10,
03/24/21, 6,35,51,15,170,17*,8500,10,
03/24/21, 6,55,52,9,190,18,8500,10,
03/24/21, 7,15,53,14,170,18*,8500,10,
03/24/21, 7,35,54,14,170,21,10000,10,
03/24/21, 7,55,55,13,170,21*,8000,10,
03/24/21, 8,15,55,13,180,21*,7000,10,
03/24/21, 8,35,56,11,180,17,2400,10,
03/24/21, 8,55,58,7,170,20,2700,10,
03/24/21, 9,15,59,9,190,20,2300,10,
03/24/21, 9,35,60,15,170,22,2300,10,
03/24/21, 9,55,60,13,180,22,2300,10,
03/24/21,10,15,62,11,170,23,2300,10,
03/24/21,10,35,63,10,200,21,2500,10,
03/24/21,10,55,64,13,170,22,2700,10,
03/24/21,11,22,63,13,170,22,2900,10,
03/24/21,12, 5,64,16,170,24,2900,10,
03/24/21,12,10,65,15,170,24,3100,10,
03/24/21,12,55,65*,13,170,22,3600,10,
03/24/21,13,15,64,11,170,23,3800,10,
03/24/21,13,35,65,18,160,28,4000,10,
03/24/21,13,55,67,17,170,25,4300,10,
03/24/21,14,15,66,11,190,23,4700,10,
03/24/21,14,35,66,14,190,21,4900,10,
03/24/21,14,55,68,14,220,17,5500,10,
03/24/21,15,15,69,14,190,24,5500,10,
03/24/21,15,35,68,10,170,26,5500,10,
03/24/21,15,55,69,16,220,26,6500,10,
03/24/21,16,15,69,8,190,26,6500,10,
03/24/21,16,35,67,9,220,20,6000,10,
03/24/21,16,55,66,16,220,26,7000,10,
03/24/21,17,15,66,13,230,25,7500,10,
03/24/21,17,35,65,11,240,21,6000,10,
03/24/21,17,55,64,15,230,23,6000,10,
03/24/21,18,15,63,11,230,31,9000,10,
03/24/21,18,35,62,13,230,23,9000,10,
03/24/21,18,55,61,10,240,20,7000,10,
03/24/21,19,15,60,11,230,20,7000,10,
03/25/21, 6,15,44,3,260,18*,2000*,10,
03/25/21, 6,35,44,3,300,18*,2000*,10,
03/25/21, 6,55,43,5,360,18*,2000*,10,
03/25/21, 7,15,43,3,180,18*,2000*,10,
03/25/21, 7,35,44,0,0,18*,2000*,10,
03/25/21, 7,55,46,6,220,18*,2000*,10,
03/25/21, 9,55,50,3,240,18*,2000,10,
03/25/21,10,15,51,5,190,18*,2000,10,
03/25/21,10,35,53,10,150,18*,2200,10,
03/25/21,10,55,52,6,150,18*,2400,10,
03/25/21,11,15,53,0,0,18*,2400*,10,
03/25/21,11,35,56,8,280,18*,2400*,10,
03/25/21,11,55,57,11,300,18*,2400*,10,
03/25/21,12,15,56,6,50,18*,2400*,10,
03/25/21,12,35,57,6,280,18*,2400*,10,
03/25/21,12,55,57,5,30,18*,2400*,10,
03/25/21,13,15,58,6,240,18*,7220,10,
03/25/21,13,35,59,5,210,18*,7220,10,
03/25/21,13,55,59,3,10,18*,7220,10,
03/25/21,14,15,60,5,280,18*,7220,10,
03/25/21,14,35,60,3,310,18*,7220,10,
03/25/21,14,55,59,0,0,18*,7220,10,
03/25/21,15,15,58,3,350,18*,7220,10,
03/25/21,15,35,57,9,350,18*,10000,10,
03/25/21,15,55,56,13,10,0,9500,10,
03/25/21,16,15,55,13,10,0*,9500,10,
03/25/21,16,35,54,11,10,0,8000,10,
03/25/21,16,55,54,11,10,0*,9500,10,
03/25/21,17,15,54,8,20,0*,11000,10,
03/25/21,17,35,53,9,10,24,10000,10,
03/25/21,17,55,52,9,10,17,11000,10,
03/25/21,18,15,51,9,20,18,10000,10,
03/25/21,18,35,51,8,40,21,6500,10,
03/25/21,18,55,50,5,20,21*,6500,10,
03/25/21,19,15,49,6,30,21*,6000,7,
03/26/21,14,55,50,9,280,18,2000,10,
03/26/21,15,15,50,8,240,18*,2000,10,
03/26/21,15,35,50,10,280,17,2200,10,
03/26/21,15,55,50,8,280,17,2200,10,
03/26/21,16,15,49,9,290,17,2200,10,
03/26/21,16,35,49,9,280,17*,2200,10,
03/26/21,16,55,48,10,280,20,2400,10,
03/26/21,17,15,48,13,280,21,2200,10,
03/26/21,17,35,46,11,270,18,2000,10,
03/26/21,17,55,46,10,260,18,2200,10,
03/26/21,18,15,45,11,260,20,2200,10,
03/26/21,18,35,45,8,270,20*,2000,10,
03/26/21,18,55,44,10,280,20*,2000,10,
03/26/21,19,15,44,9,270,20*,2000,10,
03/27/21,12,55,51,11,150,18,2100,10,
03/27/21,13,15,51,11,150,21,2300,10,
03/27/21,13,35,50,10,130,16,2500,10,
03/27/21,13,55,51,11,150,17,2500,10,
03/27/21,14,15,53,9,150,16,2700,10,
03/27/21,14,35,54,13,150,16*,2700,10,
03/27/21,14,55,53,9,130,16*,2700,10,
03/27/21,15,15,54,8,160,16*,2700,10,
03/27/21,15,35,55,10,140,16*,2700*,10,
03/27/21,15,55,56,8,180,16*,2700*,10,
03/27/21,16,15,56,11,120,16,3300,10,
03/27/21,16,35,56,14,140,16*,3300,10,
03/27/21,16,55,56,13,170,16*,3500,10,
03/27/21,17,15,56,13,180,17,3300,10,
03/27/21,17,35,55,10,170,17*,3500,10,
03/27/21,17,55,55,5,130,17*,3500,10,
03/27/21,18,15,55,10,100,17*,3700,10,
03/27/21,18,35,55,13,110,17*,3500,10,
03/27/21,18,55,54,8,90,17*,3000,10,
03/27/21,19,15,54,11,100,0,3000,10,
03/28/21,13,35,40,20,290,31,2100,10,
03/28/21,13,55,39,17,290,30,2000,5,
03/28/21,14,15,40,20,270,26,2200,10,
03/28/21,14,35,41,21,280,28,2200,10,
03/28/21,14,55,43,23,300,31,2200,10,
03/28/21,15,15,42,26,280,34,2400,10,
03/28/21,15,35,40,21,280,33,2400,10,
03/28/21,15,55,41,20,280,31,2600,10,
03/28/21,16,15,40,22,280,33,2400,10,
03/28/21,16,35,39,21,280,32,2400,10,
03/28/21,16,55,39,21,290,32,2400,10,
03/28/21,17,15,39,20,280,28,2400,10,
03/28/21,17,35,38,23,280,31,2400,10,
03/28/21,17,55,38,24,280,31,2400,10,
03/28/21,18,15,37,15,290,30,2600,10,
03/28/21,18,35,37,18,300,34,2600,10,
03/28/21,18,55,37,16,300,30,2600,10,
03/28/21,19,15,36,14,290,30,2600,10,
03/29/21, 9,15,35,3,240,22*,3700*,10,
03/29/21, 9,35,36,6,250,22*,3700*,10,
03/29/21, 9,55,37,3,210,22*,3700*,10,
03/29/21,10,15,38,6,230,22*,3700*,10,
03/29/21,10,35,39,0,0,22*,3700*,10,
03/29/21,10,55,39,8,180,22*,3700*,10,
03/29/21,11,15,40,6,220,22*,3700*,10,
03/29/21,11,35,42,8,190,17,3700*,10,
03/29/21,11,55,43,7,200,17*,3700*,10,
03/29/21,12,15,43,3,190,17*,3700*,10,
03/29/21,12,35,44,6,200,16,3700*,10,
03/29/21,12,55,46,11,170,21,3700*,10,
03/29/21,13,15,46,9,180,17,3700*,10,
03/29/21,13,35,47,9,210,17*,12000,10,
03/29/21,13,55,48,7,160,16,12000,10,
03/29/21,14,15,49,10,200,17,12000*,10,
03/29/21,14,35,49,9,180,18,12000*,10,
03/29/21,14,55,50,9,170,18,12000*,10,
03/29/21,15,15,51,16,150,25,12000*,10,
03/29/21,15,35,51,15,160,23,12000*,10,
03/29/21,15,55,51,14,160,21,12000*,10,
03/29/21,16,15,51,10,170,22,12000*,10,
03/29/21,16,35,51,11,170,21,12000*,10,
03/29/21,16,55,51,9,170,22,12000*,10,
03/29/21,17,15,50,11,170,25,12000*,10,
03/29/21,17,35,50,11,160,26,12000*,10,
03/29/21,17,55,50,16,160,24,12000*,10,
03/29/21,18,15,49,16,170,25,12000*,10,
03/29/21,18,35,48,16,160,28,12000*,10,
03/29/21,18,55,47,15,160,23,12000*,10,
03/29/21,19,15,47,14,160,24,12000*,10,
03/30/21, 6,15,46,8,150,18,12000*,10,
03/30/21, 6,35,45,8,140,18*,12000*,10,
03/30/21, 6,55,46,9,170,21,12000*,10,
03/30/21, 7,15,47,10,150,16,12000*,10,
03/30/21, 7,35,48,9,170,21,12000*,10,
03/30/21, 7,55,51,10,180,17,12000*,10,
03/30/21, 8,15,52,13,190,22,12000*,10,
03/30/21, 8,35,53,11,190,23,12000*,10,
03/30/21, 8,55,54,16,180,28,12000*,10,
03/30/21, 9,15,55,13,190,25,12000*,10,
03/30/21, 9,35,56,9,190,26,12000*,10,
03/30/21, 9,55,58,8,210,28,12000*,10,
03/30/21,10,15,60,17,220,25,12000*,10,
03/30/21,10,35,60,15,220,28,12000*,10,
03/30/21,10,55,61,14,220,31,12000*,10,
03/30/21,11,15,62,15,220,26,12000*,10,
03/30/21,11,35,62,13,210,25,12000*,10,
03/30/21,11,55,63,13,190,24,12000*,10,
03/30/21,12,15,64,11,170,26,12000*,10,
03/30/21,12,35,64,14,200,26,12000*,10,
03/30/21,12,55,65,9,200,20,12000*,10,
03/30/21,13,15,65,16,190,24,12000*,10,
03/30/21,13,35,66,14,210,23,12000*,10,
03/30/21,13,55,67,10,180,24,12000*,10,
03/30/21,14,15,67,14,200,25,12000*,10,
03/30/21,14,35,67,15,220,31,12000*,10,
03/30/21,14,55,67,15,210,22,12000*,10,
03/30/21,15,15,68,10,210,26,12000*,10,
03/30/21,15,35,67,17,230,25,12000*,10,
03/30/21,15,55,68,11,230,22,12000*,10,
03/30/21,16,15,68,15,220,26,12000*,10,
03/30/21,16,35,68,16,230,23,9500,10,
03/30/21,16,55,67,14,230,25,9500,10,
03/30/21,17,15,67,14,230,25,9500,10,
03/30/21,17,35,67,10,230,25,9500,10,
03/30/21,17,55,66,13,220,21,9500,10,
03/30/21,18,15,66,11,220,26,9500,10,
03/30/21,18,35,64,14,240,25,7000,10,
03/30/21,18,55,64,9,230,18,7000,10,
03/30/21,19,15,64,9,230,20,7000,10,
03/31/21, 5,55,37,10,270,17,12000*,10,
03/31/21, 6,15,36,13,280,18,12000*,10,
03/31/21, 6,35,35,7,280,16,12000*,10,
03/31/21, 6,55,35,8,280,16*,12000*,10,
03/31/21, 7,15,36,8,290,16*,12000*,10,
03/31/21, 7,35,36,13,290,16*,12000*,10,
03/31/21, 7,55,36,13,290,18,12000*,10,
03/31/21, 8,15,37,14,290,21,12000*,10,
03/31/21, 8,35,37,18,300,22,12000*,10,
03/31/21, 8,55,38,15,280,20,12000*,10,
03/31/21, 9,15,38,15,290,21,12000*,10,
03/31/21, 9,35,39,15,310,21,12000*,10,
03/31/21, 9,55,40,13,280,21*,3900,10,
03/31/21,10,15,41,11,300,16,3900,10,
03/31/21,10,35,41,14,280,23,3900,10,
03/31/21,10,55,42,13,280,20,4100,10,
03/31/21,11,15,42,13,270,20,4100*,10,
03/31/21,11,35,43,13,280,17,4300,10,
03/31/21,11,55,44,15,290,20,4300,10,
03/31/21,12,15,42,17,270,20*,4300,10,
03/31/21,12,35,43,14,280,23,4500,10,
03/31/21,12,55,43,13,280,23,4500,10,
03/31/21,13,15,44,17,270,22,4700,10,
03/31/21,13,35,44,16,270,23,4700,10,
03/31/21,13,55,44,17,270,24,4900,10,
03/31/21,14,15,44,13,260,23,4900,10,
03/31/21,14,35,43,13,300,22,4900,10,
03/31/21,14,55,42,15,280,23,4900,10,
03/31/21,15,15,44,21,280,25,4900,10,
03/31/21,15,35,43,21,280,24,4900,10,
03/31/21,15,55,41,21,300,26,4700,10,
03/31/21,16,15,41,20,280,26,4700,10,
03/31/21,16,35,40,16,290,28,4900,10,
03/31/21,16,55,40,18,290,24,4700,10,
03/31/21,17,15,39,18,280,25,4500,10,
03/31/21,17,35,38,17,300,25,4700,10,
03/31/21,17,55,37,16,280,23,4500,10,
03/31/21,18,15,35,13,290,20,4500,10,
04/01/21,15,35,35,11,340,24,6000,10,
04/01/21,15,55,35,13,310,16,5500,10,
04/01/21,16,15,35,16,330,23,5500,10,
04/01/21,16,35,35,11,340,18,5500,10,
04/01/21,16,55,35,13,360,20,5500,10,
04/01/21,17,15,35,9,350,20*,5500,10,
04/01/21,17,35,35,13,340,18,5500,10,
04/01/21,17,55,35,13,340,18,5500,10,
04/02/21,10,35,35,5,280,18*,5500*,10,
04/02/21,10,55,37,8,340,18*,5500*,10,
04/02/21,11,15,37,6,310,18*,5500*,10,
04/02/21,11,35,38,7,330,18*,5500*,10,
04/02/21,11,55,39,7,350,18*,5500*,10,
04/02/21,12,15,40,5,350,18*,5500*,10,
04/02/21,12,35,40,3,30,18*,5500*,10,
04/02/21,12,55,40,5,340,18*,5500*,10,
04/02/21,13,15,41,8,340,18*,5500*,10,
04/02/21,13,35,43,7,340,18*,5500*,10,
04/02/21,13,55,42,5,330,18*,5500*,10,
04/02/21,14,15,43,6,300,18*,5500*,10,
04/02/21,14,35,43,0,0,18*,5500*,10,
04/02/21,14,55,45,5,330,18*,5500*,10,
04/02/21,15,15,43,6,280,18*,5500*,10,
04/02/21,15,35,44,5,220,18*,5500*,10,
04/02/21,15,55,45,6,250,18*,5500*,10,
04/02/21,16,15,45,0,0,0,5500*,10,
04/02/21,16,35,45,0,0,0*,5500*,10,
04/02/21,16,55,45,0,0,0*,5500*,10,
04/02/21,17,15,45,5,260,0*,5500*,10,
04/02/21,17,35,44,5,210,0*,5500*,10,
04/02/21,17,55,44,6,320,0*,5500*,10,
04/02/21,18,15,44,3,300,0*,5500*,10,
04/02/21,18,35,43,3,180,0*,5500*,10,
04/02/21,18,55,43,0,0,0*,5500*,10,
04/02/21,19,15,41,0,0,0*,5500*,10,
04/03/21, 7,35,35,7,180,0*,9000*,10,
04/03/21, 7,55,37,8,190,0*,9500,10,
04/03/21, 8,15,39,7,180,0*,9500,10,
04/03/21, 8,35,40,13,180,20,9500,10,
04/03/21, 8,55,41,7,190,20*,9500,10,
04/03/21, 9,15,43,7,190,17,9500,10,
04/03/21, 9,35,44,9,180,17,11000,10,
04/03/21, 9,55,45,7,160,18,11000,10,
04/03/21,10,15,46,8,160,18,11000,10,
04/03/21,10,35,49,10,170,20,11000,10,
04/03/21,10,55,51,9,200,20*,11000,10,
04/03/21,11,15,53,14,220,22,11000*,10,
04/03/21,11,35,54,10,220,18,11000*,10,
04/03/21,11,55,54,11,220,24,11000*,10,
04/03/21,12,15,55,15,230,21,11000*,10,
04/03/21,12,35,56,15,230,25,11000*,10,
04/03/21,12,55,57,10,210,21,11000*,10,
04/03/21,13,15,58,15,230,25,11000*,10,
04/03/21,13,35,59,11,220,23,11000*,10,
04/03/21,13,55,60,11,220,22,11000*,10,
04/03/21,14,15,60,13,230,21,11000*,10,
04/03/21,14,35,60,11,240,26,11000*,10,
04/03/21,14,55,61,10,240,26,11000*,10,
04/03/21,15,15,62,8,240,18,11000*,10,
04/03/21,15,35,62,14,260,25,11000*,10,
04/03/21,15,55,63,10,250,18,11000*,10,
04/03/21,16,15,63,11,230,16,11000*,10,
04/03/21,16,35,64,9,240,26,11000*,10,
04/03/21,16,55,64,11,230,16,11000*,10,
04/03/21,17,15,63,16,300,22,11000*,10,
04/03/21,17,35,63,15,290,22,11000*,10,
04/03/21,17,55,62,14,270,17,11000*,10,
04/03/21,18,15,61,14,280,17*,11000*,10,
04/03/21,18,35,60,13,290,20,11000*,10,
04/03/21,18,55,59,11,280,18,11000*,10,
04/03/21,19,15,57,9,280,17,11000*,10,
04/04/21, 7,35,37,0,0,0*,11000*,10,
04/04/21, 7,55,40,0,0,0*,11000*,10,
04/04/21, 8,15,44,0,0,0*,11000*,10,
04/04/21, 8,35,48,5,60,0*,11000*,10,
04/04/21, 8,55,50,5,80,0*,11000*,10,
04/04/21, 9,15,51,6,80,0*,11000*,10,
04/04/21, 9,35,52,8,70,0*,11000*,10,
04/04/21, 9,55,54,7,60,0*,11000*,10,
04/04/21,10,15,54,5,60,0*,11000*,10,
04/04/21,10,35,56,6,60,0*,11000*,10,
04/04/21,10,55,58,5,70,0*,11000*,10,
04/04/21,11,15,58,5,50,0*,11000*,10,
04/04/21,11,35,59,3,360,0*,11000*,10,
04/04/21,11,55,60,5,360,0*,11000*,10,
04/04/21,12,15,60,0,0,0*,11000*,10,
04/04/21,12,35,62,0,0,0*,11000*,10,
04/04/21,12,55,63,3,140,0*,11000*,10,
04/04/21,13,15,63,3,320,0*,11000*,10,
04/04/21,13,35,65,3,240,0*,11000*,10,
04/04/21,13,55,66,0,0,0*,11000*,10,
04/04/21,14,15,66,5,360,0*,11000*,10,
04/04/21,14,35,66,0,0,0*,11000*,10,
04/04/21,14,55,67,3,320,0*,11000*,10,
04/04/21,15,15,68,5,340,0*,11000*,10,
04/04/21,15,35,68,0,0,0*,11000*,10,
04/04/21,15,55,67,0,0,0*,11000*,10,
04/04/21,16,15,67,3,330,0*,11000*,10,
04/04/21,16,35,68,5,140,0*,11000*,10,
04/04/21,16,55,67,0,0,0*,11000*,10,
04/04/21,17,15,67,5,280,0*,11000*,10,
04/04/21,17,35,67,0,0,0*,11000*,10,
04/04/21,17,55,67,0,0,0*,11000*,10,
04/04/21,18,15,66,5,100,0*,11000*,10,
04/04/21,18,35,64,3,120,0*,11000*,10,
04/04/21,18,55,62,3,110,0*,11000*,10,
04/04/21,19,15,60,3,90,0*,11000*,10,
04/04/21,19,35,59,5,120,0*,12000,10,
04/05/21, 5,55,51,13,150,17,8000,10,
04/05/21, 6,15,51,14,130,20,8000,10,
04/05/21, 6,35,52,13,140,20,8000,10,
04/05/21, 6,55,52,11,140,20,8000,10,
04/05/21, 7,15,52,15,140,18,9000,10,
04/05/21, 7,35,52,11,160,18,7000,10,
04/05/21, 7,55,52,10,140,18*,7000,10,
04/05/21, 8,15,51,9,150,18*,7000,10,
04/05/21, 8,35,51,9,140,18*,7000,10,
04/05/21, 9,15,46,7,30,18*,7000,5,
04/05/21, 9,35,45,6,160,18*,4900,5,
04/05/21, 9,55,45,7,110,18*,3200,10,
04/05/21,10,15,46,9,140,18*,6000,10,
04/05/21,10,35,47,15,150,18*,5000,10,
04/05/21,10,55,49,10,140,18*,11000,10,
04/05/21,11,15,51,8,140,18*,10000,10,
04/05/21,11,35,53,13,170,17,9000,10,
04/05/21,11,55,56,11,180,17,9000,10,
04/05/21,12,15,56,14,170,17,9000,10,
04/05/21,12,35,57,14,170,17,6500,10,
04/05/21,12,55,57,13,160,17*,6500,10,
04/05/21,13,15,56,5,210,17*,7500,10,
04/05/21,13,35,56,10,180,17*,8500,10,
04/05/21,13,55,55,6,140,17*,8500,10,
04/05/21,14,15,57,5,140,17*,7500,10,
04/05/21,14,35,57,7,110,17*,7500,10,
04/05/21,14,55,58,0,0,17*,7500,10,
04/05/21,15,15,58,9,120,17*,7500*,10,
04/05/21,15,35,59,8,110,17*,7500*,10,
04/05/21,15,55,59,3,140,17*,7500*,10,
04/05/21,16,15,60,6,140,0,7500*,10,
04/05/21,16,35,60,6,140,0*,7500*,10,
04/05/21,16,55,61,7,100,0*,7500*,10,
04/05/21,17,15,60,3,110,0*,11000,10,
04/05/21,17,35,61,3,130,0*,11000,10,
04/05/21,17,55,60,6,140,0*,11000,10,
04/05/21,18,15,60,6,130,0*,11000*,10,
04/05/21,18,35,58,6,140,0*,11000*,10,
04/05/21,18,55,57,9,140,0*,11000*,10,
04/05/21,19,15,56,6,120,0*,11000*,10,
04/05/21,19,35,54,13,130,17,11000*,10,
04/06/21, 5,55,43,5,150,17*,11000*,10,
04/06/21, 6,15,43,5,150,17*,11000*,10,
04/06/21, 6,35,43,6,140,17*,11000*,10,
04/06/21, 6,55,45,8,130,17*,11000*,10,
04/06/21, 7,15,46,7,130,17*,11000*,10,
04/06/21, 7,35,48,8,140,17*,11000*,10,
04/06/21, 7,55,49,8,140,17*,11000*,10,
04/06/21, 8,15,51,7,160,17*,11000*,10,
04/06/21, 8,35,54,9,180,17*,11000*,10,
04/06/21, 8,55,58,9,180,17*,11000*,10,
04/06/21, 9,15,61,5,220,17*,11000*,10,
04/06/21, 9,35,63,6,220,17*,11000*,10,
04/06/21, 9,55,64,6,200,17*,6500,10,
04/06/21,10,15,65,7,150,17*,6500,10,
04/06/21,10,35,67,6,140,17*,6500*,10,
04/06/21,10,55,68,9,140,17*,6500*,10,
04/06/21,11,15,70,6,160,17*,6500*,10,
04/06/21,11,35,71,6,210,0,6500*,10,
04/06/21,11,55,71,6,200,0*,6500*,10,
04/06/21,12,15,72,5,230,0*,6500*,10,
04/06/21,12,35,73,7,180,0*,6500*,10,
04/06/21,12,55,74,6,220,0*,6500*,10,
04/06/21,13,15,75,9,220,0*,6500*,10,
04/06/21,13,35,77,6,210,0*,6500*,10,
04/06/21,13,55,76,8,230,0*,6000,10,
04/06/21,14,15,77,9,220,17,7000,10,
04/06/21,14,35,77,7,210,17*,7500,10,
04/06/21,14,55,77,8,240,16,7500,10,
04/06/21,15,15,78,11,240,18,7500,10,
04/06/21,15,35,78,8,230,16,7000,10,
04/06/21,15,55,77,7,220,16*,7000,10,
04/06/21,16,15,77,10,240,20,7000,10,
04/06/21,16,35,77,8,240,21,7000*,10,
04/06/21,16,55,77,8,240,21*,7000,10,
04/06/21,17,15,76,10,230,16,7000,10,
04/06/21,17,35,76,7,230,16*,7000,10,
04/06/21,17,55,75,6,240,16*,7000,10,
04/06/21,18,15,75,7,230,16*,7500,10,
04/06/21,18,35,75,6,240,16*,7500,10,
04/06/21,18,55,74,0,0,16*,7500,10,
04/06/21,19,15,71,3,300,16*,7500,10,
04/06/21,19,35,69,0,0,0,7500,10,
04/07/21, 5,55,59,0,0,0*,10000,10,
04/07/21, 6,15,57,0,0,0,7000,10,
04/07/21, 6,35,57,0,0,0*,7000,10,
04/07/21, 6,55,59,0,0,0*,10000,10,
04/07/21, 7,15,58,0,0,0,7000,10,
04/07/21, 7,35,59,0,0,0*,7000,10,
04/07/21, 7,55,59,0,0,0*,8000,10,
04/07/21, 8,15,61,0,0,0*,8000*,10,
04/07/21, 8,35,64,0,0,0*,8000*,10,
04/07/21, 8,55,65,5,150,0*,8000*,10,
04/07/21, 9,15,67,8,120,0*,8000*,10,
04/07/21, 9,35,70,5,110,0*,8000*,10,
04/07/21, 9,55,71,5,200,0*,8000*,10,
04/07/21,10,15,73,6,220,0*,8000*,10,
04/07/21,10,35,74,9,190,0*,8000*,10,
04/07/21,10,55,75,8,180,0*,8000*,10,
04/07/21,11,15,76,8,200,0*,8000*,10,
04/07/21,11,35,76,9,200,17,8000*,10,
04/07/21,11,55,76,10,180,17,8000*,10,
04/07/21,12,15,77,14,170,17*,8000*,10,
04/07/21,12,35,77,9,190,16,8000*,10,
04/07/21,12,55,79,7,200,16*,6500,10,
04/07/21,13,15,78,10,170,17,6500,10,
04/07/21,13,35,78,8,190,17,6500,10,
04/07/21,13,55,78,10,180,16,6500,10,
04/07/21,14,15,78,13,180,18,6500,10,
04/07/21,14,35,77,10,190,16,7000,10,
04/07/21,14,55,79,14,170,23,7000,10,
04/07/21,15,15,79,8,190,16,6500,10,
04/07/21,15,35,78,9,190,16*,6500,10,
04/07/21,15,55,79,11,170,18,6500,10,
04/07/21,16,15,80,15,170,21,6500,10,
04/07/21,16,35,78,13,190,21*,6500,10,
04/07/21,16,55,78,15,170,21,6500,10,
04/07/21,17,15,78,9,190,21,6500,10,
04/07/21,17,35,78,0,0,21*,8500,10,
04/07/21,17,55,78,11,180,16,7000,10,
04/07/21,18,15,77,10,180,16,7000,10,
04/07/21,18,35,76,11,180,18,7000,10,
04/07/21,18,55,74,7,190,18*,7000,10,
04/07/21,19,15,71,11,190,18*,7000*,10,
04/07/21,19,35,69,9,190,18*,7000*,10,
04/08/21, 5,55,57,11,110,16*,12000,10,
04/08/21, 6,15,57,7,100,16*,7500,10,
04/08/21, 6,35,57,11,100,16*,7500,10,
04/08/21, 6,55,58,13,90,16*,7500,10,
